"a","ShowYourWork Init","","","000","ShowYourWork Init","1.1.2 for 2021-2022 @t1","0"
"e","
","","49","1107399890","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","x","","49","1107405609","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","x",,"50","1107405609","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","50","1107405639","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","50","1107405887","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","50","1107405888","practice.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"51","1107405887","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","z",,"52","1107406501","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","z","","51","1107406501","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","52","1107406513","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107410867","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","z ","51","1107410869","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","y","","51","1107411590","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","y",,"52","1107411591","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","52","1107411604","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","52","1107412196","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","52","1107412197","practice.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"53","1107412197","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","z","","53","1107412379","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","z",,"54","1107412380","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","54","1107412404","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","54","1107417273","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","54","1107417279","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"55","1107417279","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","=","","55","1107417653","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","=",,"56","1107417653","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","56","1107417830","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"57","1107417830","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","57","1107421055","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","58","1107421056","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","""",,"58","1107421056","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","58","1107431342","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"59","1107431344","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","59","1107431358","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","59","1107431565","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","59","1107431566","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"60","1107431565","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","60","1107431736","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"61","1107431737","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","l","","61","1107431992","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","l",,"62","1107431993","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","62","1107432170","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"63","1107432170","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","63","1107432255","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"64","1107432256","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107433009","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","63","1107433010","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Right",,,"1107433728","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","64","1107434501","practice.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"65","1107434502","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","65","1107434591","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"66","1107434591","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","66","1107436078","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","67","1107436079","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","""",,"67","1107436079","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","67","1107443125","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"68","1107443126","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","68","1107443145","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","68","1107443254","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","68","1107443255","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"69","1107443257","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","69","1107443466","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"70","1107443476","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","70","1107443578","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"71","1107443579","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","g","","71","1107443763","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","g",,"72","1107443764","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","72","1107443920","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"73","1107443920","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","53","1107446139","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"54","1107446140","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","51","1107447947","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"52","1107447948","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","76","1107450367","practice.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"77","1107450367","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","77","1107450457","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"78","1107450458","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","78","1107451613","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","79","1107451614","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","""",,"79","1107451614","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","b",,"80","1107452026","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","b","","79","1107452025","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","51","1107452062","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","53","1107452063","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","78","1107452062","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","53","1107452062","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","51","1107452062","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","80","1107452191","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","80","1107452192","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"81","1107452192","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","81","1107452321","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"82","1107452321","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"83","1107452457","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","82","1107452457","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","83","1107452633","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"84","1107452634","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"85","1107452984","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","84","1107452984","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","85","1107453536","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"86","1107453536","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Right",,,"1107454920","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107457571","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""" \""","","82","1107457572","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","85","1107457574","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","                             ","","86","1107457579","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107459110","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","""","115","1107459111","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107459433","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","114","1107459436","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107459624","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","113","1107459625","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","110","1107459626","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460136","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","109","1107460138","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","106","1107460139","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460213","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","105","1107460222","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","102","1107460223","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460294","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","101","1107460295","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","98","1107460296","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460379","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","97","1107460381","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","94","1107460382","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460463","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","93","1107460465","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","90","1107460466","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460547","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","89","1107460549","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","86","1107460551","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460631","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","85","1107460634","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107460715","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","\","84","1107460716","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107461023","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","83","1107461025","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107461465","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","""","82","1107461467","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107462815","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","n","82","1107462820","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107464399","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","87","1107464402","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","p","","87","1107466539","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","p",,"88","1107466539","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","anana","80","1107466556","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","80","1107466557","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","84","1107466558","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","80","1107466556","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","anana","","80","1107466557","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","88","1107466715","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","88","1107466716","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"89","1107466721","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","i","","89","1107466878","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","i",,"90","1107466886","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","90","1107466988","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"91","1107466997","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","91","1107467110","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"92","1107467115","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","92","1107468544","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","93","1107468545","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"93","1107468545","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","x","","93","1107473272","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","x",,"94","1107473272","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","94","1107473285","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"1107476857","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"1107493582","flower.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"1107505568","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"1107505568","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107511886","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","x ","93","1107511889","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","z","","93","1107513678","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","z",,"94","1107513679","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","94","1107513698","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Choose Lookup Item",,,"1107513955","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","94","1107513959","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"1107516659","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"1107516659","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"1107559450","practice.py","1.1.2 for 2021-2022 @t1","0"
"p","fruits = [""apple"", ""banana"", ""cherry""]
x, y, z = fruits
print(x)
print(y)
print(z)",,"96","1107559462","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","x, y, z","49","1107559464","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","fruits","","49","1107559465","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","[","","58","1107559466","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","orange"", ""banana""","69","1107559464","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","banana"", ""cherry""]
x, y, z = fruits
print(x)
print(y)","","69","1107559465","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","131","1107559464","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"1107624800","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"1107624854","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107688017","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","print(y)
print(z)","114","1107688019","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107688523","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","113","1107688524","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","112","1107691748","practice.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"113","1107691749","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","y","","113","1107692102","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","y",,"114","1107692102","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","114","1107692117","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","114","1107692510","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","114","1107692511","practice.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"115","1107692511","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","z","","115","1107693818","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","z",,"116","1107693818","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","116","1107693841","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","113","1107696668","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","117","1107696669","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"114","1107696668","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","116","1107698160","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"117","1107698160","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"1107699737","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"1107699738","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107703485","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","119","1107703487","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107722230","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","",",","112","1107722232","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","113","1107722748","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"113","1107722748","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","+","","113","1107723409","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","+",,"114","1107723410","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107725574","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","",",","116","1107725576","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","117","1107726113","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"117","1107726113","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","+","","117","1107726441","practice.py","1.1.2 for 2021-2022 @t1","0"
"k","+",,"118","1107726443","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Start",,,"1107729172","practice.py","1.1.2 for 2021-2022 @t1","0"
"r","Exit","0",,"1107729172","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107770821","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","

","47","1107770825","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107772307","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","# ","","47","1107772313","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","47","1107772314","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107773169","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," #","","49","1107773171","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","50","1107773172","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107773626","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," #","","52","1107773628","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","53","1107773629","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107774654","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","55","1107774656","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107775212","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","#","54","1107775213","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107778982","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","fruits = [""apple"", ""banana"", ""cherry""]","54","1107778986","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107780025","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","54","1107780027","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107780360","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","52","1107780360","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107780676","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","#","51","1107780677","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107781079","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","51","1107781080","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107781428","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","49","1107781429","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107781727","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","#","48","1107781728","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107782505","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","49","1107782507","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Enter",,,"1107789026","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","",", y, z","51","1107789028","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","\","","51","1107789031","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","
","","52","1107789032","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","   ","","53","1107789036","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107791046","practice.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","56","1107791048","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","   ","53","1107791049","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107791769","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","
","52","1107791770","practice.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"1107792226","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","\","51","1107792229","practice.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","51","1107793097","practice.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"52","1107793097","practice.py","1.1.2 for 2021-2022 @t1","0"
"e","","fruits","54","1107800367","practice.py","1.1.2 for 2021-2022 @t1","0"
