"a","ShowYourWork Init","","","000","ShowYourWork Init","1.1.2 for 2021-2022 @t1","0"
"e","5","","748","99880713","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"749","99880713","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99881605","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","5","748","99881606","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99881815","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","747","99881816","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99882188","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","-","746","99882193","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","+","","746","99883910","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","+",,"747","99883910","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","747","99884434","task4.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"748","99884434","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","748","99884606","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"749","99884606","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","990","99894680","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"991","99894680","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","temWidth + 5","737","99894702","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","737","99894702","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","737","99894703","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","temWidth + 5","","737","99894703","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","","969","99894702","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","980","99894702","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","991","99894791","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","991","99894792","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"992","99894803","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","992","99894891","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"993","99894899","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","m","","993","99895003","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","m",,"994","99895008","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","994","99895132","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"995","99895139","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","995","99895420","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"996","99895424","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","996","99896581","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"997","99896581","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","1013","99900965","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"1014","99900965","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1014","99901045","task4.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"1015","99901046","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","n","","1015","99909213","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","n",,"1016","99909213","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1016","99909237","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1016","99909383","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","u","","1016","99909384","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","u",,"1017","99909390","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","m","","1017","99909629","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","m",,"1018","99909634","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","b","","1018","99909843","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","b",,"1019","99909859","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","e","","1019","99909999","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","e",,"1020","99910005","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","1020","99910082","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"1021","99910088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","w","","1021","99915825","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","w",,"1022","99915838","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","i","","1022","99915952","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","i",,"1023","99915959","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","d","","1023","99916226","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","d",,"1024","99916232","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","1024","99916470","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"1025","99916474","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","h","","1025","99916593","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","h",,"1026","99916596","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","1026","99917575","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",")",,"1027","99917576","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99920325","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","w","1021","99920326","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","W","","1021","99921066","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","W",,"1022","99921066","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","str(n","1636","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""N","","1636","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1647","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",": $"", itemWidth","","1651","99921091","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","umberWidth)","1016","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1016","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","","1584","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","
result += str(netPay)","","1647","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""Net Pay: $"", itemWidth)","1594","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1594","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","""\n""","1579","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","str(totalDeduction)","","1579","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","str(t","1549","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""T","","1549","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1562","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",": $"", itemWidth","","1572","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""Total Deduction: $"", itemWidth)","1499","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1499","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","""\n""","1484","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","str(stateWithholding)","","1484","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","str(s","1452","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""S","","1452","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1465","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," (7.0%): $"", itemWidth","","1477","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""State Withholding (7.0%): $"", itemWidth)","1393","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1393","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","""\n""","1378","99921088","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","str(federalWithholding)","","1378","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","str(f","1344","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""F","","1344","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1359","99921091","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," (11.0%): $"", itemWidth","","1371","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""Federal Withholding (11.0%): $"", itemWidth)","1282","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1282","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","""\n""","1267","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""Deductions"", titleWidth)","","1267","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""Deductions"", titleWidth)","1224","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1224","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","""\n""","1194","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","str(grossPay)","","1194","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","str(g","1170","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""G","","1170","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1183","99921091","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",": $"", itemWidth","","1187","99921092","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""Gross Pay: $"", itemWidth)","1126","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1126","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","""\n""","1111","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","str(hourlyPay)","","1111","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","str(hourlyPay","1086","99921089","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","format(""Pay Rate: $"", itemWidth","","1086","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","format(""Pay Rate: $"", itemWidth)","1043","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""\n""","","1043","99921091","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," 
result += ""\n""","1016","99921090","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","umberW idth)","","1016","99921091","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","itemWidth + 5","736","99946003","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1009","99946003","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","3","","736","99946003","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","3",,"737","99946004","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","737","99946273","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"738","99946274","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99946985","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","5","737","99946986","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99947156","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","3","736","99947157","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","736","99947992","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","""","","737","99947992","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","""",,"737","99947993","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",".","","737","99950235","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",".",,"738","99950235","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","",""".""","736","99950255","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","itemWidth + 5","","736","99950256","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","itemWidth + 5","736","99950255","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""". ""","","736","99950256","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"99951505","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","",". ","737","99951506","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","<","","737","99952583","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","<",,"738","99952584","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","3","","738","99954859","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","3",,"739","99954860","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","739","99954881","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","739","99955098","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","739","99955099","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","5",,"740","99955099","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","1088","99978735","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"1089","99978736","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","5","739","99978765","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","739","99978766","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","","1078","99978765","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1089","99978765","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","739","99978766","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","5","","739","99978767","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1089","99978873","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","1089","99978874","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"1090","99978884","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","1090","99978950","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"1091","99978962","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","m","","1091","99979115","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","m",,"1092","99979119","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","1092","99979267","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"1093","99979279","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","1093","99979566","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"1094","99979572","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","1094","99980544","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"1095","99980545","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","1109","99983008","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"1110","99983008","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1110","99983095","task4.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"1111","99983095","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"99983928","task4.py","1.1.2 for 2021-2022 @t1","0"
"p","titleWidth",,"1111","99983931","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","titleWidth","","1111","99983932","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","1121","99984741","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",")",,"1122","99984741","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Backspace",,,"100016347","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","titleWidth","1111","100016348","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Copy",,,"100020477","task4.py","1.1.2 for 2021-2022 @t1","0"
"c","numberWidth",,"722","100020480","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"100024097","task4.py","1.1.2 for 2021-2022 @t1","0"
"p","numberWidth",,"1111","100024099","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","numberWidth","","1111","100024100","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","1193","100028051","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"1194","100028052","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","ormat(","1089","100028093","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1089","100028094","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","",", numberWidth)","1104","100028093","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1175","100028093","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1089","100028093","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","ormat(","","1089","100028094","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",", numberWidth)","","1109","100028093","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1194","100028188","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","1194","100028189","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"1195","100028190","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1195","100028246","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1195","100028291","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","1195","100028292","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"1196","100028291","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1196","100028305","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1196","100028411","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","m","","1196","100028412","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","m",,"1197","100028416","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","1197","100028548","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"1198","100028560","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","1198","100028820","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"1199","100028826","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","1199","100029646","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"1200","100029647","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","1213","100031559","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"1214","100031560","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1214","100031644","task4.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"1215","100031645","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"100032179","task4.py","1.1.2 for 2021-2022 @t1","0"
"p","numberWidth",,"1215","100032180","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","numberWidth","","1215","100032180","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","1226","100032740","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",")",,"1227","100032741","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","1388","100037113","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"1389","100037113","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","mat(","1196","100037173","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1196","100037174","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","",", numberWidth)","1210","100037173","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","","1361","100037173","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1372","100037173","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1196","100037174","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","mat(","","1196","100037175","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",", numberWidth)","","1213","100037174","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1389","100037237","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","1389","100037238","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"1390","100037238","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1390","100037284","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1390","100037584","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","1390","100037585","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"1391","100037599","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","m","","1391","100037796","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","m",,"1392","100037802","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","1392","100037943","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"1393","100037951","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","t","","1393","100038218","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","t",,"1394","100038221","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","(","","1394","100039610","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","(",,"1395","100039611","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",",","","1418","100041530","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",",",,"1419","100041530","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1419","100041584","task4.py","1.1.2 for 2021-2022 @t1","0"
"k"," ",,"1420","100041585","task4.py","1.1.2 for 2021-2022 @t1","0"
"a","Paste",,,"100043063","task4.py","1.1.2 for 2021-2022 @t1","0"
"p","numberWidth",,"1420","100043064","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","numberWidth","","1420","100043065","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",")","","1431","100043537","task4.py","1.1.2 for 2021-2022 @t1","0"
"k",")",,"1432","100043537","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","f","","1517","100058720","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","f",,"1518","100058720","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1390","100058759","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","rmat(","","1390","100058760","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",", numberWidth)","","1418","100058759","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","rmat(","1390","100058759","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1390","100058760","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","",", numberWidth)","1414","100058759","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","","","1489","100058759","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1500","100058759","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1518","100058835","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","o","","1518","100058836","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","o",,"1519","100058836","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1519","100058888","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1519","100058929","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","r","","1519","100058930","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","r",,"1520","100058930","task4.py","1.1.2 for 2021-2022 @t1","0"
"e"," ","","1520","100058940","task4.py","1.1.2 for 2021-2022 @t1","0"
"e",""," ","1520","100059238","task4.py","1.1.2 for 2021-2022 @t1","0"
"e","a","","1520","100059239","task4.py","1.1.2 for 2021-2022 @t1","0"
"k","a",,"1521","100059258","task4.py","1.1.2 for 2021-2022 @t1","0"
